"date","title","text","article_url","year","month","year_month"
"2021/10/01 10:49:21","Secuestran una segunda avioneta relacionada al traslado de drogas en Paraguay, Uruguay y Argentina","Luego del procedimiento efectuado hace unos días en Concordia (Entre Ríos), en el cual se decomisó una avioneta con matricula uruguaya perteneciente a una organización narcocriminal dedicada a la carga de droga en Paraguay, la descarga en Uruguay y que realizaba la logística aérea en Argentina, la Dirección Antidrogas de la Fuerza continuó con las tareas investigativas.

El 26 de septiembre, la Policía uruguaya en su territorio incautó 400 kilos de cocaína, ese procedimiento fue el detonante para el hallazgo de las aeronaves implicadas.

Ayer, como resultado de dichas investigaciones, por disposición del Juzgado Federal de Concepción del Uruguay, los efectivos del Escuadrón Antidrogas junto a otras Unidades allanaron un aeródromo en la localidad de San Pedro (Buenos Aires).

En la inspección, localizaron una avioneta Sesna Aircraft COP210 con monomotor y matrícula argentina. Los uniformados pudieron constatar que esa aeronave también está vinculada a los vuelos realizados por la organización transnacional.

Además, se decomisaron tarjetas de memoria, GPS y documentación de interés para la causa a los fines de continuar con la recolección de datos.","https://www.argentina.gob.ar/noticias/secuestran-una-segunda-avioneta-relacionada-al-traslado-de-drogas-en-paraguay-uruguay-y",2021,10,2021.1
"2021/09/29 16:28:37","Secuestran avioneta que era utilizada por una organización delictiva para el traslado de cocaína","A raíz del intercambio de información entre la Dirección Antidrogas de la Fuerza con la Policía y la Fuerza Aérea República Oriental de Uruguay avanzaron en la investigación sobre una organización dedicada al narcotráfico bajo la modalidad de tráfico aéreo irregular. Esos vuelos no autorizados comenzaban en Paraguay donde se realizaba la carga del estupefaciente para luego ser colocada en Uruguay.

Al comenzar con las investigaciones, los funcionarios pudieron constatar que se trataba de una triangulación, es esos traslados aéreos también estaba incluida la provincia de Entre Ríos (Argentina) en donde se efectuaban las conexiones operativas y logísticas.

El 26 de septiembre, la Policía uruguaya en su territorio incautó 400 kilos de cocaína, donde la aeronave no fue detenida y se efectuó el pedido de secuestro.

Esto motivó, la solicitud por parte de PROCUNAR y la Gendarmería Nacional ante el Juzgado Federal de Concepción del Uruguay para realizar seis allanamientos en Concordia.

Ayer, como resultado de las inspecciones, los uniformados lograron localizar una avioneta bimotor con matricula uruguaya, 52.300 dólares, 106.700 pesos, dos escopetas, cinco revólveres, gps y documentación de interés para la causa.

Por disposición del Magistrado Interviniente tres personas quedaron supeditadas a la causa.","https://www.argentina.gob.ar/noticias/secuestran-avioneta-que-era-utilizada-por-una-organizacion-delictiva-para-el-traslado-de",2021,9,2021.09
"2021/09/07 00:00:00","Rescataron a 14 víctimas de explotación laboral","Personal de la Sección Núcleo dependiente del Escuadrón 4 “Concordia” por disposición del Juzgado y la Fiscalía Federal de Concepción del Uruguay, en el marco de una causa por presunta infracción a la Ley 26.364, ordenó el allanamiento de tres domicilios en la ciudad de Concordia (Entre Ríos).

Al efectuar las respectivas inspecciones, los funcionarios junto a integrantes del Grupo Operativo de Investigaciones y Procedimientos (GOIP) de esta Unidad y personal del Programa de Rescate y Acompañamiento a Personas Damnificadas por el delito de Trata de Personas de la Nación, hallaron a 14 personas mayores y dos menores de edad, oriundas de la provincia de Misiones, quienes se encontraban en situación de vulnerabilidad y precariedad laboral.

Además, se secuestró: una camioneta, dos camiones, un arma de fuego, dinero en efectivo, herramientas varias, documentación, y elementos probatorios de interés para la investigación. Un ciudadano fue detenido.

Asimismo intervinieron autoridades de la Municipalidad de Concordia y la Dirección de Asistencia a la víctima del delito de Entre Ríos, quienes brindaron alojamiento y asistencia a las víctimas.","https://www.argentina.gob.ar/noticias/rescataron-14-victimas-de-explotacion-laboral",2021,9,2021.09
"2021/08/28 00:00:00","Gendarmes realizan patrullajes contra la caza furtiva","En el marco de la prevención de la caza furtiva e ilegal, personal del Escuadrón 6 “Concepción del Uruguay”, junto a Guardaparques Nacionales realizaron recorridas a caballo por el predio del Parque Nacional “El Palmar” (Entre Ríos).

Esta actividad constituye una labor de prevención fundamentalmente de la caza furtiva y es un trabajo mancomunado de cooperación interinstitucional para proteger la fauna silvestre.

De esta manera, se implementarán e intensificarán los patrullajes de prevención en conjunto entre la Fuerza Federal y Guardaparques Nacionales en el terreno del Parque Nacional “El Palmar”.","https://www.argentina.gob.ar/noticias/gendarmes-realizan-patrullajes-contra-la-caza-furtiva",2021,8,2021.08
"2021/07/09 17:39:29","Transportaba 20 neumáticos entre viruta de madera","Hoy, personal dependiente del Escuadrón 6 “Concepción del Uruguay” con apoyo técnico del Escuadrón 63 “Zarate Brazo Largo”, inspeccionó un transporte de carga en un control vial sobre el kilómetro 164,5 de la autovía José Gervasio Artigas (Ruta Nacional 14) en San José, Departamento de Colón, provincia de Entre Ríos.

Durante el registro del camión, los funcionarios observaron una gran cantidad de pallets de madera, lo cual difería con lo declarado en el remito, por lo que procedieron a realizar una inspección más exhaustiva.

Consecuentemente, los gendarmes hallaron 20 neumáticos extranjeros ocultos entre la carga, sin la documentación correspondiente que avale el origen de los mismos, con un avalúo aproximado a los dos millones de pesos.

Intervino la Fiscalía y Juzgado Federal de Concepción del Uruguay, que dispusieron el secuestro del transporte y de los neumáticos, y que el ciudadano quede supeditado a la causa, por infracción a la ley 22.415 de Código Aduanero.","https://www.argentina.gob.ar/noticias/transportaba-20-neumaticos-entre-viruta-de-madera",2021,7,2021.07
"2021/07/03 11:15:27","Circulaban con una encomienda con cocaína oculta en una pieza de máquina y fueron detenidos en la Panamericana","Gendarmes de la Unidad de Reunión de Información “Campo de Mayo” llevaron adelante tareas de investigación, las cuales determinaron la existencia de una organización criminal que se dedicaba a la venta de estupefacientes y que realizaba envíos de cocaína oculta en piezas de maquinaria a países de Europa.

Fue en el marco de una causa judicial desarrollada por la Fiscalía de la Responsabilidad Penal Juvenil de Pilar y con intervención del Juez de Garantías Nº 7 de San Isidro, que investigaba la utilización de menores de edad en la comercialización de drogas al menudeo, lo cual permitió identificar al proveedor de estupefacientes de la zona, un ciudadano de nacionalidad paraguaya que se encuentra actualmente detenido en la Unidad Penal de la ciudad de Gualeguaychú, provincia de Entre Ríos.

A partir del trabajo investigativo y de vigilancia de Gendarmería, personal de la Unidad de Procedimientos Judiciales y Delitos Complejos “Campo de Mayo” y “Campana”, interceptó en el Peaje Ramal Pilar a un automóvil en el que viajaban un hombre y una mujer, trasladando una encomienda que contenía una rueda de metal de gran peso y de color amarillo.

Luego de observar rastros de material orgánico y diferencias de tonalidad de pintura al pasarlo por el escáner de AFIP- DGA de Campana, confirmando que la pieza de máquina no correspondía con una original de la marca, los funcionarios procedieron a abrirla con un torno y una amoladora, hallando 7 kilos 790 gramos de cocaína en su interior, los cuales serían enviados posteriormente hacia España o Bélgica, según las investigaciones de la Fuerza.

Consecuentemente, los uniformados allanaron el domicilio de los ciudadanos investigados, donde decomisaron 15 kilos 500 gramos de marihuana y 1 kilo de cocaína. Ambos ciudadanos quedaron detenidos.","https://www.argentina.gob.ar/noticias/circulaban-con-una-encomienda-con-cocaina-oculta-en-una-pieza-de-maquina-y-fueron-detenidos",2021,7,2021.07
"2021/06/19 15:20:55","Incautan 79 pescados y animales faenados en un control vial en Zárate","Esta madrugada, efectivos del Escuadrón 63 Zárate Brazo Largo detuvieron la marcha de un auto marca Renault, modelo Kwid, que se dirigía desde Villa Paranacito, Entre Ríos, con destino a la localidad de Lomas del Mirador, en Buenos Aires, con animales faenados en el interior del vehículo.

Los efectivos procedieron a solicitar la documentación de la habilitación correspondiente para el traslado de los alimentos, pero el conductor carecía de la misma por lo que continuaron con una requisa minuciosa.

Como resultado de la inspección, en presencia de testigos, se contabilizaron 79 pescados de distintos tamaños, cuatro animales faenados y desmenuzados, cuya especie no se pudo determinar, una nutria y un lechón.

Los animales hallados fueron decomisados y se labraron las actas correspondientes en infracción al decreto N°4238/68 del Poder Ejecutivo Nacional y la Ley 18284 del Código Alimentario Argentino, al Decreto 666/1997 de la Ley de Caza, art 21 de la Ley 11477 y Ley 22.421 de protección y conservación de la fauna silvestre.","https://www.argentina.gob.ar/noticias/incautan-79-pescados-y-animales-faenados-en-un-control-vial-en-zarate",2021,6,2021.06
"2021/06/02 15:13:00","Decomisan 50 pescados de distintas especies","Personal de la Sección Seguridad “Paraná de las Palmas” dependiente del Escuadrón 63 “Zárate- Brazo Largo”, al encontrarse desplegados en el control ubicado sobre el kilómetro 85,500 de la Ruta Nacional N° 12, ayer inspeccionaron un vehículo Fiat Siena conducido por un ciudadano proveniente del kilómetro 110 del corredor vial (Puente Urquiza) con destino final la localidad bonaerense de José C. Paz.

Al registrar el rodado, los gendarmes constataron que se trasladaban 50 pescados eviscerados de distintos tamaños y especies (patíes, sábalos, bagres y dorados) con falta de higiene y sin respetar la cadena de frío, como así también sin los permisos de pesca y la correspondiente habilitación del vehículo para el transporte de alimentos, en infracción a la Ley provincial N° 4.892 (Entre Ríos).

Ante este hecho, los funcionarios secuestraron la mercadería para su posterior desnaturalización ante testigos.","https://www.argentina.gob.ar/noticias/decomisan-50-pescados-de-distintas-especies",2021,6,2021.06
"2021/04/29 00:00:00","Liberan animales a su hábitat natural en Concepción del Uruguay","Esta mañana- y en el Día del Animal- efectivos de la Sección ""Colón"", dependientes del Escuadrón 6 “Concepción del Uruguay”, participaron de la liberación de varias especies de animales, continuando con la iniciativa de la Brigada de Control Animal, en conjunto con el santuario de animales de la Fundación Tekove Mymba de Entre Ríos.

Los gendarmes, devolvieron a su medioambiente, a 14 tortugas, dos gatos monteses y una nutria, luego de ser rescatados a raíz de varios procedimientos llevados a cabo en el marco de la Ley 22.421 de preservación de fauna silvestre, que regula la caza y controla el medio ambiente en el que viven.","https://www.argentina.gob.ar/noticias/liberan-animales-su-habitat-natural-en-concepcion-del-uruguay",2021,4,2021.04
"2021/04/24 17:26:36","Detienen a un ciudadano que esperaba 18 kilos de marihuana en encomiendas","Ayer personal de la Sección Vial “Colastine”, sospecharon de las dimensiones de 4 cajas al realizar un control a un camión de paquetería y encomiendas proveniente de AMBA con destino Paraná (Entre Ríos). Al abrirlas ante testigos y con autorización del Juzgado Federal Nro 1 de Santa Fé lograron extraer 21 panes prensados de marihuana, alcanzando un peso total de 18 kilos 600 gramos.

El magistrado interviniente dispuso se proceda a reacondicionar las cajas y continuar el itinerario al efecto de realizar una entrega vigilada de las mismas.

Horas después en la capital entrerriana, la Unidad Investigaciones de Delitos Complejos y Procedimientos Judiciales ""Paraná"" logró la detención de un ciudadano masculino mayor de edad quien se presentó a retirar las piezas postales.","https://www.argentina.gob.ar/noticias/detienen-un-ciudadano-que-esperaba-18-kilos-de-marihuana-en-encomiendas",2021,4,2021.04
"2021/04/17 12:46:23","Detienen a cuatro integrantes de una organización dedicada al narcotráfico","Efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Paso de los Libres”, junto a otras Unidades de la Fuerza, por disposición del Juzgado Federal de Paso de Los Libres y tras llevar adelante tareas de investigación, lograron establecer que una organización operaba en las localidades de Wanda y Puerto Esperanza (Misiones) y en la ciudad de Paraná (Entre Ríos), efectuando envíos de estupefacientes mediante la modalidad “encomiendas”.

A raíz de esta situación, los gendarmes efectuaron el registro de siete inmuebles (cuatro en Misiones y tres en Entre Ríos) y como resultado de los allanamientos decomisaron 12 kilos 673 de “cannabis sativa”, 07,6 gramos de cocaína, dinero en efectivo, balanzas digitales, autos, motos, armas de fuego, municiones, computadoras, teléfonos celulares y demás elementos de interés para la causa.

Asimismo, personal de la Fuerza detuvo a cuatro personas (tres hombres y una mujer), miembros de la red delictiva.

Las pesquisas por acopio, transporte (desde la provincia de Misiones hasta Entre Ríos) y comercialización, iniciaron hace aproximadamente 10 meses cuando los uniformados llevaron a cabo otros procedimientos relacionados con esta red delictiva.


","https://www.argentina.gob.ar/noticias/detienen-cuatro-integrantes-de-una-organizacion-dedicada-al-narcotrafico-0",2021,4,2021.04
"2021/04/10 11:01:49","Rescatan 16 aves silvestres y secuestran 200 pescados como resultado de dos controles vehiculares","Efectivos del Escuadrón 63 “Zárate Brazo Largo”, mientras efectuaban controles sobre el kilómetro 115 de la Ruta Nacional N° 12, detuvieron la marcha de un vehículo proveniente de la localidad entrerriana de Aranguren con destino final la ciudad bonaerense de Los Polvorines, conducido por un ciudadano mayor de edad.

Al momento de la inspección del rodado, los gendarmes observaron cuatro jaulas con 16 aves silvestres en cautiverio, entre ellas, un cardenal copetudo (Paroaria Coronata), 13 ejemplares de jilgueros, un tordo (Molothrus Bonariensis) y un sayubú (Thraupis Sayaca).

Los funcionarios dieron intervención a personal del Ministerio de Producción de Entre Ríos, el cual dispuso el decomiso de los ejemplares en infracción a la Ley provincial de Caza N° 4.841.

Asimismo, en otro procedimiento efectuado el mismo día, integrantes de la misma Unidad controlaron un automóvil Peugeot 307 que circulaba desde el departamento de Gualeguay (Entre Ríos) hacia el barrio porteño de Barracas.

Al efectuar el registro correspondiente, los uniformados detectaron 200 pescados de distintos tamaños correspondientes a la especie tararira, los cuales se encontraban ocultos en conservadoras, sin la documentación que avale su transporte.

La autoridad de aplicación ordenó la incautación y la desnaturalización de la totalidad de los ejemplares.","https://www.argentina.gob.ar/noticias/rescatan-16-aves-silvestres-y-secuestran-200-pescados-como-resultado-de-dos-controles",2021,4,2021.04
"2021/03/26 10:22:11","Pasajeros de un remis trasladaban 13 kilos de cocaína","Ayer, los efectivos del Escuadrón 21 “La Quiaca” junto a integrantes de la Unidad de Reconocimiento “Santiago del Estero” mientras realizaban un patrullaje por las calles Tupac y Prolongación Entre Ríos, detuvieron la marcha de un vehículo que oficiaba como remis, ocupado por tres pasajeros, uno de los cuales al percatarse de la presencia de los funcionarios, abrió la puerta del rodado y se dio a la fuga hacia el Estado Plurinacional de Bolivia.

Al observar esa situación, los uniformados con la colaboración del can detector de Narcóticos “Gary” inspeccionaron el automóvil, en donde hallaron una mochila que poseía 13 paquetes rectangulares.

La prueba de campo Narcotest arrojó resultado positivo para cocaína con un peso total 13 kilos 408 gramos.

El Juzgado Federal de Jujuy dispuso el secuestro de la droga como así también que los dos pasajeros de nacionalidad boliviana radicados queden detenidos.","https://www.argentina.gob.ar/noticias/pasajeros-de-un-remis-trasladaban-13-kilos-de-cocaina",2021,3,2021.03
"2021/03/22 10:48:02","Decomisan en controles viales pescados de distintas especies","Durante el último fin de semana, los efectivos de las Secciones de Seguridad Vial “Paraná de Las Palmas”, “Zarate-Brazo Largo” y “Lima” dependientes del Escuadrón 63 realizaron cinco operativos en infracción a la Ley Provincial de Pesca Nº 11.477 por no poseer en ninguno de los controles alguna documentación que acredite el traslado del alimento.

El primer operativo tuvo lugar sobre el kilómetro 85.500 de la Ruta Nacional Nº 12, en donde los funcionarios al inspeccionar un automóvil Fiat Palio, descubrieron varias especies de pescados (53 sábalos, 8 truchas, 2 dorados y 5 carpa) de distintos tamaños dentro de conservadoras en el interior del baúl.

En el mismo sitio, los gendarmes hallaron 164 pescados faenados que eran transportados dentro de dos vehículos, ambos provenientes de Ibicuy (Entre Ríos), tras llevar a cabo otros dos operativos.

En la Ruta Nacional Nº 12, a la altura del kilómetro 109, el personal de la Fuerza al observar el baúl de un vehículo, halló 50 bagres y 10 bogas. Además, detectaron 12 kilos de carne de “carpincho”.

Por último, en el Peaje Lima de la Ruta Provincial Nº9, decomisaron 120 pescados que estaban distribuidos en el baúl y los asientos del rodado.

En los procedimientos además de no poseer la documentación correspondiente tampoco respetaban la cadena de frío. Los uniformados incautaron un total de 412 pescados.

Se realizó la desnaturalización de la totalidad de la mercadería decomisada.","https://www.argentina.gob.ar/noticias/decomisan-en-controles-viales-pescados-de-distintas-especies",2021,3,2021.03
"2021/01/27 16:31:46","Intentaban retirar una encomienda con más de 19 kilos de marihuana","El procedimiento fue llevado a cabo por personal del Grupo Operativo de Investigaciones y Procedimientos, dependiente del Escuadrón 6 “Concepción del Uruguay”, en conjunto con efectivos de las Unidades de Investigaciones de Delitos Complejos y Procedimientos Judiciales de “Eldorado”, “Campo de Mayo” y “Zona Oeste”.

Del resultado del trabajo investigativo de los funcionarios, se controló sobre la intersección de la Ruta Nacional 14 y Ruta Provincial 39, a un transporte de encomiendas que tenía como destino final la provincia de Buenos Aires.

Durante la inspección de la carga con el apoyo del can antinarcóticos de la Fuerza, los uniformados detectaron dos bultos procedentes de la provincia de Misiones, los cuales contenían 19 kilos 691 gramos de marihuana, distribuidos en 22 paquetes rectangulares.

Ante este hecho, la Secretaría de Derechos Humanos del Juzgado Federal de Primera Instancia de Concepción del Uruguay (Entre Ríos) orientó efectuar una “entrega vigilada”, a fines de dar con los involucrados en el lugar de destino del envío.

Una vez en la provincia de Buenos Aires, integrantes de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales “Zona Oeste” lograron detener a un hombre y una mujer, quienes se presentaron a retirar la encomienda con el estupefaciente.

De la investigación, surgió que ambos ciudadanos formaban parte de una organización delictiva dedicada al transporte, acopio y distribución de estupefaciente, lo que derivó en llevar adelante procedimientos en las provincias de Misiones, Entre Ríos y Buenos Aires.","https://www.argentina.gob.ar/noticias/intentaban-retirar-una-encomienda-con-mas-de-19-kilos-de-marihuana",2021,1,2021.01
"2020/12/02 18:10:09","250 efectivos de la Gendarmería Nacional brindaron apoyo operativo a una investigación de la Policía Federal","Luego de tareas de investigación por parte de la Policía Federal Argentina, y con el apoyo operativo de 250 efectivos de la Fuerza, se desbarató una organización criminal liderada por una mujer conocida como “La Tía Eva” y bajo la pantalla de una comunidad religiosa denominada “Filadelfia”. La organización, se dedicaba a la trata de personas, lavado de dinero, delitos contra la integridad sexual de menores y adultos.

El operativo desplegado, finalizó con siete detenidos y el rescate de 69 víctimas. En total, se realizaron 23 allanamientos en las provincias de Buenos Aires, Salta, Tucumán, Mendoza, Neuquén y Entre Ríos.

La Ministra de Seguridad de la Nación Dra. Sabina Frederic, mediante una conferencia de prensa, destacó el trabajo profesional, pormenorizado y sigiloso que realizaron las fuerzas en auxilio de la Justicia; ”el trabajo no despertó las sospechas de nadie, por lo que se consiguió ingresar a los lugares y desbaratar la organización”, aseveró.

Entre los delitos registrados, los integrantes de la banda sustraían menores a sus padres biológicos para inscribirlos luego como hijos de varias mujeres de la organización.

En la madrugada de ayer, la Policía Federal Argentina y la Gendarmería Nacional realizaron los 23 allanamientos en las sedes que la organización tenía en todo el país y en propiedades vinculadas al grupo criminal, tras lo que se labraron 10 órdenes de detención. Entre los detenidos figuran seis miembros de la primera línea.

Hasta el momento, las 69 personas rescatadas están siendo entrevistadas y asistidas por el personal del Programa Nacional de Rescate y Acompañamiento.","https://www.argentina.gob.ar/noticias/250-efectivos-de-la-gendarmeria-nacional-brindaron-apoyo-operativo-una-investigacion-de-la",2020,12,2020.12
"2020/10/17 00:00:00","En Entre Ríos, allanan cuatro viviendas donde se comercializaba estupefaciente","Ayer, en horas de la tarde, efectivos de la Unidad de Investigaciones de Delitos Complejos y Procedimientos Judiciales ""Concepción del Uruguay"", integrantes del Escuadrón 6 “Concepción del Uruguay”, en conjunto con la Policía de la provincia de Entre Ríos, por disposición de la Fiscalía N° 1 de Concepción del Uruguay y luego de tareas de investigación, llevaron adelante cuatro allanamientos en esa localidad, donde una organización delictiva se dedicaba a la venta de droga bajo la modalidad de narcomenudeo.

Luego de inspeccionar los inmuebles, los gendarmes lograron incautar 210 envoltorios de marihuana, cocaína fraccionada, 80 semillas de “cannabis sativa”, armas de fuego municiones, tres automóviles, cuatro motocicletas, teléfonos celulares, balanzas digitales, dinero en efectivo de moneda nacional de distintas denominaciones y demás elementos de interés para la causa.

El Magistrado interviniente dispuso la detención de siete ciudadanos de nacionalidad argentina mayores de edad.","https://www.argentina.gob.ar/noticias/en-entre-rios-allanan-cuatro-viviendas-donde-se-comercializaba-estupefaciente",2020,10,2020.1
"2020/09/11 00:00:00","Decomisan más de 2 millones de pesos en dos procedimientos","En la madrugada de hoy, los efectivos del Escuadrón 6 “Concepción del Uruguay” desplegados sobre el kilómetro 126,5 de la Ruta Nacional Nº14, detuvieron la marcha de un vehículo, en el que viajaban dos personas provenientes de Chajari (Entre Ríos) que se dirigían hacia la Ciudad Autónoma de Buenos Aires.

Al momento de la inspección, los gendarmes hallaron 48 sobres dentro de una mochila, la cual estaba ubicada en el asiento trasero del rodado. Inmediatamente, al abrir los envoltorios, los funcionarios detectaron una gran cantidad de dinero de moneda nacional alcanzando la suma de 1.239.522 de pesos.

Minutos más tarde, los uniformados inspeccionaron otro automóvil, en el que el conductor y su acompañante se trasladaban hacia el partido bonaerense de Moreno, en donde descubrieron 31 sobres dentro de la rueda de auxilio del rodado, los cuales también contenían billetes de moneda nacional.

Ante esa situación, el personal de la Fuerza contabilizó el dinero hallado, el cual alcanzó la suma de $860.250.

Como resultado de ambos procedimientos, los gendarmes decomisaron un total de 2.099.772 de pesos.

El Juzgado Federal de Concepción del Uruguay dispuso la incautación del dinero y que los involucrados en ambos operativos continúen su itinerario quedando supeditados a la causa.","https://www.argentina.gob.ar/noticias/decomisan-mas-de-2-millones-de-pesos-en-dos-procedimientos",2020,9,2020.09
"2020/08/31 00:00:00","Intentaban trasladar ilegalmente 142 toneladas de soja a Misiones","Hoy, en horas del mediodía, efectivos de la Sección Núcleo dependiente del Escuadrón 57 “Santo Tomé"", se encontraban desplegados sobre la Ruta Nacional N°14, a la altura del kilómetro 669, en el paraje Cuay Grande, cuando detuvieron la marcha de cinco camiones con semirremolque, de los cuales cuatro provenían de la ciudad de Gualeguaychú (Entre Ríos) con destino final la localidad de San Vicente (Misiones), mientras que el quinto se dirigía a localidad misionera de El Soberbio.

Al momento del control documentológico, los gendarmes detectaron que la documentación presentada por los conductores era apócrifa para intentar justificar el traslado de la carga.

Inmediatamente, los uniformados procedieron a tomar contacto con representantes de AFIP-DGI (Delegación de Misiones) y ante la consulta, indicaron que las cartas de carga presentaban inconsistencias en el sistema informático.

Como resultado del procedimiento, los funcionarios incautaron 142.000 kilos de granos de soja a granel con un avaluó total 2.584.600 pesos argentinos.

Ante esta situación, se tomó contacto con el Juzgado Federal de Paso de los Libres, que dispuso se labren las actuaciones de rigor y se proceda al decomiso de la mercadería y que la misma quede a disposición de la AFIP-DGI, por encontrarse en infracción a la Ley 24.769 “Delito tributario”.","https://www.argentina.gob.ar/noticias/intentaban-trasladar-ilegalmente-142-toneladas-de-soja-misiones",2020,8,2020.08
"2020/08/10 00:00:00","Trasladaban más de 1.200.000 pesos ocultos en la cabina de dos camiones","Efectivos del Grupo Seguridad Vial “Tapebicuá”, dependiente del Escuadrón 7 ¨Cabo Misael Pereyra¨, desplegados sobre el kilómetro 536 de la Ruta Nacional N° 14, detuvieron la marcha de dos transportes de carga de patente paraguaya que tenían como destino final la ciudad de Paraná (Entre Ríos).

Inmediatamente, los uniformados llevaron a cabo la requisa de los vehículos, constatando rápidamente que en el interior de ambas cabinas había fajos billetes de moneda nacional de curso legal que eran transportados sin la documentación necesaria que respalde su origen.

Tiempo después, los funcionarios contabilizaron el dinero en efectivo con apoyo de personal del Grupo de Delitos Económicos de la Fuerza, dando como resultado un total de 1.233.700 pesos argentinos.

El Juzgado Federal y la Fiscalía Federal de Paso de los Libres, orientaron la incautación del dinero como así también que los tres ciudadanos involucrados, de nacionalidad paraguaya, queden supeditados a la causa, en infracción al Régimen Penal Cambiario.","https://www.argentina.gob.ar/noticias/trasladaban-mas-de-1200000-pesos-ocultos-en-la-cabina-de-dos-camiones",2020,8,2020.08
"2020/07/12 00:00:00","Ocultaban más de 10 kilos de cocaína dentro de un compresor de aire","Gendarmería Nacional, Fuerza que depende del Ministerio de Seguridad de la Nación, detuvo a tres personas, miembros de una organización delictiva dedicada al transporte, acopio y distribución de estupefacientes. Se efectuaron procedimientos, allanamientos y detenciones en las provincias de Entre Ríos, Chaco y Misiones, con el apoyo de diferentes Unidades de la Fuerza.

Efectivos del Grupo Operativo de Investigación y Procedimientos del Escuadrón 6 ""Concepción del Uruguay"", el pasado mes de junio, controlaron sobre la Ruta Nacional N°14, en cercanías a la localidad entrerriana de San José, un transporte de cargas de encomiendas procedente de la provincia de Misiones que circulaba hacia la provincia de Chaco.

Los funcionarios detectaron con el apoyo del binomio cinotécnico, un compresor de aire nuevo. Allí, se acondicionaban en 10 paquetes rectangulares que contenían cocaína, arrojando un peso total de 10 kilos 400 gramos.

El Magistrado interviniente dispuso que los gendarmes efectúen ""una entrega vigilada"" y tareas de investigación sobre los involucrados, logrando la detención de tres ciudadanos y el decomiso de dos vehículos, armas de fuego, dinero en efectivo, telefonía celular y demás elementos de interés para la causa.","https://www.argentina.gob.ar/noticias/ocultaban-mas-de-10-kilos-de-cocaina-dentro-de-un-compresor-de-aire",2020,7,2020.07
"2020/07/05 00:00:00","Viajaba con dólares y pesos sin contar con la documentación correspondiente","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, decomisó 36.000 dólares estadounidenses y 58.100 pesos argentinos que eran trasladados por un hombre quien se dirigía hacia la provincia de Entre Ríos. Este procedimiento se desarrolló en el Peaje Piedritas (Corrientes).

Hoy, efectivos de la Sección ""Monte Caseros"" dependiente del Escuadrón 7 Paso de Los Libres “Cabo Misael Pereyra” mientras efectuaban controles sobre el kilómetro 363 de la Ruta Nacional Nº 14 interceptaron un vehículo para efectuar el registro correspondiente. El cual era conducido por un hombre mayor de edad de nacionalidad argentina.

Al momento de la requisa, los uniformados observaron que el ciudadano tenía bultos en los bolsillos de su chaleco, por lo que se solicitó la presencia de testigos, constatando que se trataba de fajos de divisas.

Personal de la Fuerza le consultó al conductor el origen del dinero que trasladaba, manifestando que lo había obtenido por una transacción de la venta de un transporte de cargas, pero el mismo carecía de la documentación respaldatoria.

Grupo Delitos Económicos contabilizó 36.000 dólares estadounidenses y 58.100 pesos argentinos.

El Juzgado Federal y la Fiscalía Federal de Paso de Los Libres dispusieron el decomiso de los billetes hallados y demás elementos de interés como así también que el ciudadano quede supeditado a la causa por infracción a la Ley 19.359 ""Régimen Penal Cambiario"".","https://www.argentina.gob.ar/noticias/viajaba-con-dolares-y-pesos-sin-contar-con-la-documentacion-correspondiente",2020,7,2020.07
"2020/07/03 00:00:00","Desbaratan una banda que comercializaba drogas en diferentes puntos de país","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, incautó 101 kilos 530 gramos de marihuana tras efectuar un control en la ciudad entrerriana de Concepción del Uruguay. Además, se efectuaron procedimientos en las provincias de Buenos Aires, Santa Fe y Entre Ríos.

Luego de llevar a cabo tareas de investigación y por orientación del Juzgado Federal de Primera Instancia de Concepción del Uruguay, efectivos del Grupo Operativo de Investigaciones y Procedimientos del Escuadrón 6 lograron establecer un patrón de envíos de estupefacientes a través de la “modalidad encomiendas” que utilizaba una organización de narcotraficantes.

A raíz de esta situación, los gendarmes se desplegaron sobre la Ruta Nacional N° 14 e intersección Ruta Provincial N° 39 logrando interceptar un transporte de cargas de encomiendas procedente de la provincia de Misiones que circulaba hacia Buenos Aires. Al efectuar la inspección sobre el rodado, los funcionarios detectaron cuatro bultos que presentaban diferentes destinos, los cuales contenían 113 paquetes rectangulares con“cannabis sativa”. Se decomisó un total de 101 kilos 530 gramos.

Posteriormente el Magistrado interviniente dispuso que los uniformados realicen ""una entrega vigilada"" y demás pesquisas, logrando la detención de tres ciudadanos como así también el secuestro de un vehículo, telefonía celular y otros elementos de interés para la causa.

Asimismo, se desarrollaron diferentes procedimientos en las provincias de Entre Ríos, Buenos Aires y Santa Fe con apoyo de otras Unidades de la Fuerza.​","https://www.argentina.gob.ar/noticias/desbaratan-una-banda-que-comercializaba-drogas-en-diferentes-puntos-de-pais",2020,7,2020.07
